"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Avg_Daily_Hours","Avg_Weekly_Hours","Days_off"
619,20,"No","Travel_Rarely","Research & Development",18,4,"Medical",1,"Male",1,"Human Resources","Single",84120,1,"Y",13,8,0,2,2,2,2,2,3,4,3,2,3,6.281039,28.7112854,11
620,46,"No","Travel_Rarely","Sales",9,1,"Medical",1,"Female",1,"Sales Executive","Divorced",141180,2,"Y",22,8,0,12,3,6,1,4,4,4,2,3,4,6.215752,27.43999455,19
621,42,"No","Non-Travel","Research & Development",5,4,"Medical",1,"Male",5,"Sales Executive","Married",170460,7,"Y",11,8,0,10,3,4,0,3,4,1,4,2,3,7.501867,34.57220588,9
622,60,"No","Travel_Rarely","Sales",2,2,"Life Sciences",1,"Male",2,"Sales Executive","Divorced",25640,0,"Y",14,8,1,12,3,11,1,9,2,4,3,3,3,8.617628,39.55422658,10
623,32,"No","Travel_Frequently","Sales",10,3,"Life Sciences",1,"Female",1,"Sales Executive","Married",102660,1,"Y",11,8,0,2,3,2,2,2,3,2,3,3,3,7.265764,32.78157952,14
624,32,"No","Travel_Frequently","Research & Development",9,3,"Life Sciences",1,"Female",2,"Research Scientist","Single",50700,4,"Y",12,8,1,10,6,8,0,7,4,3,3,3,3,8.392868,37.69309368,15
625,36,"No","Travel_Rarely","Sales",3,2,"Marketing",1,"Male",4,"Healthcare Representative","Divorced",178610,2,"Y",18,8,0,17,2,7,7,7,3,1,3,2,3,8.036304,36.71239107,11
626,33,"No","Travel_Rarely","Sales",26,2,"Marketing",1,"Male",1,"Research Scientist","Married",42300,0,"Y",12,8,0,15,0,14,4,10,1,4,3,3,3,6.055537,27.30966776,15
627,40,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",2,"Research Scientist","Divorced",37800,7,"Y",12,8,0,7,2,5,1,3,2,2,4,1,3,7.291101,32.16252179,19
628,25,"No","Travel_Rarely","Research & Development",6,2,"Medical",1,"Female",1,"Laboratory Technician","Single",27680,0,"Y",22,8,1,5,0,4,1,1,3,4,3,3,4,8.01434,37.71643791,5
629,30,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Female",1,"Research Scientist","Married",90710,0,"Y",19,8,1,12,2,11,5,7,4,2,3,2,3,9.183358,42.15431373,11
630,42,"No","Travel_Frequently","Human Resources",8,2,"Medical",1,"Male",1,"Sales Executive","Married",106480,3,"Y",13,8,1,20,1,1,0,0,1,1,3,3,3,9.528812,44.84448802,4
631,35,"No","Non-Travel","Research & Development",1,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",136100,4,"Y",22,8,2,16,4,13,4,12,3,4,2,2,4,9.80764,46.12983115,5
632,27,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",3,"Manufacturing Director","Married",34080,1,"Y",24,8,0,9,2,9,6,8,1,1,2,3,4,9.176215,41.56060458,16
633,54,"No","Travel_Frequently","Research & Development",9,2,"Medical",1,"Male",2,"Sales Representative","Divorced",29830,7,"Y",14,8,1,33,2,5,1,4,4,3,1,2,3,6.318405,28.98584967,10
634,44,"No","Travel_Rarely","Human Resources",4,4,"Life Sciences",1,"Male",5,"Laboratory Technician","Married",76320,1,"Y",21,8,0,10,3,10,7,7,1,4,3,3,4,6.005806,26.95443355,15
635,19,"Yes","Non-Travel","Sales",2,2,"Other",1,"Male",3,"Healthcare Representative","Single",98240,1,"Y",18,8,0,1,2,1,0,0,1,2,4,3,3,8.388885,37.97413399,13
636,29,"No","Travel_Rarely","Research & Development",19,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",99500,1,"Y",20,8,0,3,3,3,1,2,1,4,3,3,4,7.376378,32.53596405,19
637,54,"No","Travel_Rarely","Research & Development",9,4,"Life Sciences",1,"Male",2,"Sales Executive","Married",20930,3,"Y",19,8,0,36,2,10,0,9,4,4,3,3,3,7.671983,35.94502179,5
638,31,"No","Travel_Rarely","Research & Development",21,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",99800,1,"Y",12,8,0,6,1,6,0,1,3,1,2,3,3,8.591818,39.56958061,9
639,31,"No","Travel_Rarely","Sales",24,1,"Marketing",1,"Female",1,"Sales Executive","Single",38940,1,"Y",12,8,0,10,3,10,1,8,3,1,3,4,3,7.271392,32.93858932,13
640,59,"No","Travel_Rarely","Research & Development",3,4,"Technical Degree",1,"Male",1,"Research Scientist","Single",40510,5,"Y",16,8,3,13,3,6,0,5,3,4,3,3,3,7.370457,33.98477669,9
641,43,"No","Travel_Rarely","Research & Development",11,2,"Life Sciences",1,"Male",3,"Laboratory Technician","Married",168350,3,"Y",17,8,1,25,3,8,0,7,3,4,3,3,3,6.59301,30.13783224,11
642,49,"No","Travel_Rarely","Sales",14,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",62300,2,"Y",14,8,0,23,2,1,0,0,1,3,4,2,3,6.701772,29.42645425,20
643,36,"No","Travel_Frequently","Sales",5,2,"Marketing",1,"Female",1,"Laboratory Technician","Married",47170,1,"Y",19,8,1,12,3,11,0,7,3,2,2,3,3,6.086726,28.40014161,6
644,48,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",132370,5,"Y",13,8,1,7,2,1,0,0,4,2,2,4,3,6.085263,28.27610566,7
645,27,"No","Travel_Rarely","Research & Development",6,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Divorced",37550,1,"Y",19,8,0,5,2,5,0,3,1,3,3,3,3,7.984061,35.37767974,18
646,29,"No","Travel_Rarely","Sales",17,4,"Medical",1,"Male",1,"Laboratory Technician","Divorced",65820,1,"Y",19,8,1,6,3,6,1,0,3,4,3,3,3,8.795438,41.40145969,4
647,48,"No","Travel_Rarely","Sales",1,1,"Marketing",1,"Male",2,"Manufacturing Director","Single",74060,6,"Y",14,8,2,25,2,1,0,0,4,4,4,3,3,6.180497,28.5977451,8
648,29,"No","Travel_Rarely","Research & Development",3,3,"Technical Degree",1,"Female",2,"Healthcare Representative","Divorced",48050,NA,"Y",16,8,1,9,2,7,1,7,4,4,2,3,3,6.917482,31.60933007,11
649,34,"No","Travel_Rarely","Sales",9,4,"Medical",1,"Female",2,"Laboratory Technician","Married",27410,0,"Y",15,8,1,2,3,1,0,0,3,3,2,3,3,5.984336,27.35546296,11
650,44,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",42620,7,"Y",18,8,0,26,2,22,3,10,2,2,3,3,3,7.022967,31.53811002,16
651,33,"No","Travel_Rarely","Research & Development",8,2,"Life Sciences",1,"Female",2,"Research Scientist","Divorced",161840,0,"Y",13,8,1,10,2,9,0,8,4,3,3,4,3,11.03096,49.75736928,15
652,19,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Male",3,"Laboratory Technician","Single",115570,1,"Y",22,8,0,1,0,1,0,1,2,4,3,3,4,10.78378,48.2070098,16
653,23,"No","Travel_Rarely","Sales",2,3,"Medical",1,"Male",3,"Laboratory Technician","Married",18780,1,"Y",13,8,1,1,2,1,0,1,4,3,3,3,3,7.48517,32.72921024,22
654,25,"Yes","Travel_Frequently","Research & Development",1,1,"Life Sciences",1,"Male",1,"Manufacturing Director","Single",109320,1,"Y",11,8,1,1,3,1,1,0,3,4,3,3,3,9.204769,43.13034314,5
655,26,"No","Travel_Rarely","Human Resources",9,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",68110,1,"Y",11,8,1,8,4,8,2,2,3,4,2,3,3,8.687973,40.88155773,4
656,45,"Yes","Travel_Rarely","Human Resources",12,3,"Human Resources",1,"Male",2,"Laboratory Technician","Single",43060,2,"Y",11,8,2,26,3,24,1,11,1,2,3,3,3,9.87869,43.76291394,18
657,55,"No","Non-Travel","Research & Development",27,3,"Life Sciences",1,"Female",2,"Manager","Divorced",48590,1,"Y",24,8,1,34,3,33,15,0,4,2,3,4,4,9.622883,44.35028867,9
658,21,"Yes","Travel_Frequently","Research & Development",20,2,"Medical",1,"Female",4,"Research Scientist","Single",53370,1,"Y",14,8,1,2,2,2,2,2,1,3,1,3,3,7.594681,35.15174837,8
659,46,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",23400,2,"Y",13,8,1,26,2,11,0,8,4,2,3,1,3,6.901102,31.54139978,11
660,34,"No","Travel_Rarely","Sales",13,4,"Medical",1,"Male",3,"Sales Representative","Single",74910,0,"Y",14,8,1,4,3,3,0,2,3,1,3,2,3,8.918751,41.26091503,9
661,51,"No","Travel_Frequently","Research & Development",14,3,"Life Sciences",1,"Male",2,"Research Director","Divorced",105270,4,"Y",14,8,0,31,3,29,11,10,4,2,2,3,3,10.986179,51.91917211,3
662,59,"No","Travel_Rarely","Research & Development",4,2,"Life Sciences",1,"Male",2,"Research Scientist","Single",165950,6,"Y",21,8,1,25,2,9,5,4,4,4,2,3,4,6.592285,29.56268519,15
663,34,"No","Travel_Frequently","Sales",14,4,"Medical",1,"Female",3,"Research Scientist","Divorced",88340,4,"Y",13,8,1,15,1,11,5,10,3,2,4,3,3,6.79572,31.45763072,9
664,28,"No","Travel_Frequently","Research & Development",2,3,"Other",1,"Female",1,"Manager","Single",55770,0,"Y",19,8,0,5,3,4,0,2,4,3,2,3,3,10.374411,45.7603268,19
665,44,"No","Travel_Rarely","Research & Development",3,4,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",47070,1,"Y",17,8,0,26,4,25,14,13,3,1,2,1,3,7.808195,35.23260893,14
666,34,"No","Travel_Frequently","Sales",1,3,"Life Sciences",1,"Male",2,"Sales Executive","Married",24000,4,"Y",18,8,1,14,3,10,1,8,3,2,4,3,3,7.497001,33.82715686,14
667,35,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences",1,"Male",4,"Healthcare Representative","Married",98240,0,"Y",19,8,0,4,2,3,2,2,3,3,3,3,3,10.482087,49.53676471,3
668,42,"No","Travel_Rarely","Research & Development",23,4,"Life Sciences",1,"Female",1,"Manager","Married",64470,6,"Y",13,8,0,18,3,1,0,0,2,2,3,3,3,9.421422,42.49576797,15
669,43,"No","Travel_Rarely","Research & Development",7,2,"Medical",1,"Female",1,"Laboratory Technician","Single",195020,3,"Y",18,8,2,23,3,21,15,17,4,4,4,4,3,6.4133,28.43589869,18
670,36,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",1,"Healthcare Representative","Single",27250,9,"Y",21,8,1,18,4,16,5,12,3,2,3,2,4,10.608311,50.34109477,2
671,44,"Yes","Travel_Rarely","Research & Development",21,4,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",62720,1,"Y",19,8,1,10,3,10,0,5,1,4,3,3,3,5.981031,27.18782135,12
672,28,"No","Travel_Frequently","Research & Development",2,3,"Life Sciences",1,"Female",2,"Sales Representative","Married",21270,1,"Y",14,8,0,2,3,2,2,2,4,4,3,3,3,9.709562,43.42569717,17
673,51,"No","Travel_Frequently","Sales",21,4,"Medical",1,"Male",2,"Research Scientist","Single",182000,0,"Y",17,8,0,8,3,7,7,7,2,3,2,3,3,6.988325,30.84069717,20
674,30,"No","Non-Travel","Research & Development",2,4,"Other",1,"Male",1,"Research Scientist","Single",20960,7,"Y",11,8,3,10,2,8,1,7,3,3,3,3,3,9.513817,44.78051743,5
675,29,"Yes","Travel_Rarely","Research & Development",29,4,"Technical Degree",1,"Female",1,"Sales Representative","Divorced",28860,3,"Y",13,8,0,10,4,7,7,7,2,3,3,3,3,8.406776,37.75868192,15
676,28,"No","Travel_Rarely","Sales",1,4,"Life Sciences",1,"Female",2,"Sales Representative","Single",20330,2,"Y",15,8,1,5,5,3,1,2,4,1,2,3,3,6.79967,30.39882898,16
677,25,"No","Travel_Rarely","Research & Development",18,2,"Life Sciences",1,"Male",1,"Research Scientist","Single",36220,1,"Y",25,8,0,2,0,2,2,1,4,2,2,3,4,7.983291,35.5331427,17
678,32,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Female",1,"Sales Executive","Married",42330,1,"Y",11,8,0,10,5,10,0,8,3,4,4,3,3,6.805246,29.77400871,22
679,45,"No","Travel_Frequently","Research & Development",19,3,"Medical",1,"Male",3,"Laboratory Technician","Single",36810,3,"Y",17,8,1,22,2,0,0,0,NA,2,3,3,3,6.023483,27.86460784,8
680,39,"No","Travel_Rarely","Sales",29,1,"Marketing",1,"Female",1,"Laboratory Technician","Divorced",54600,6,"Y",13,8,2,21,3,19,15,2,3,2,3,3,3,8.390134,39.33671569,5
681,58,"No","Travel_Rarely","Research & Development",27,3,"Other",1,"Male",2,"Laboratory Technician","Divorced",21870,1,"Y",18,8,1,2,1,2,2,2,1,3,3,1,3,6.035506,26.37004902,21
682,32,"Yes","Travel_Rarely","Research & Development",5,3,"Technical Degree",1,"Female",1,"Sales Executive","Married",96020,1,"Y",13,8,1,10,3,10,1,1,4,3,3,3,3,6.491232,29.68640523,11
683,39,"Yes","Travel_Rarely","Research & Development",18,2,"Life Sciences",1,"Male",2,"Laboratory Technician","Single",28360,0,"Y",20,8,0,6,3,5,0,3,3,1,3,2,4,7.722482,36.02736383,7
684,30,"No","Travel_Rarely","Sales",9,1,"Marketing",1,"Male",4,"Research Director","Married",40890,0,"Y",18,8,0,10,2,9,6,7,1,4,3,4,3,6.226382,28.43325708,12
685,36,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Male",2,"Sales Executive","Married",166270,3,"Y",12,8,0,10,5,7,1,7,4,3,3,2,3,6.722831,30.97595861,9
686,46,"No","Travel_Rarely","Sales",4,3,"Medical",1,"Male",1,"Research Scientist","Single",26190,6,"Y",12,8,1,10,3,7,5,7,4,1,4,2,3,7.708217,34.94135621,13
687,28,"No","Non-Travel","Research & Development",1,3,"Medical",1,"Male",5,"Sales Executive","Married",56790,0,"Y",13,8,0,10,2,9,7,5,3,4,3,2,3,8.013724,36.60599673,12
688,50,"No","Travel_Rarely","Research & Development",20,2,"Medical",1,"Female",5,"Laboratory Technician","Married",154020,4,"Y",21,8,0,25,3,3,1,2,4,1,3,2,4,10.404741,46.51623638,16
689,40,"Yes","Travel_Rarely","Sales",8,1,"Other",1,"Male",1,"Laboratory Technician","Single",59850,2,"Y",13,8,3,9,1,5,1,0,4,2,3,2,3,9.801316,44.99642702,10
690,52,"Yes","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",3,"Laboratory Technician","Single",25790,9,"Y",19,8,1,10,1,8,7,7,2,2,2,3,3,9.9745,45.55227124,11
691,30,"No","Travel_Rarely","Research & Development",6,4,"Medical",1,"Female",1,"Sales Executive","Married",30410,1,"Y",11,8,1,9,2,9,0,8,2,1,3,2,3,10.406512,48.77424292,5
692,39,"No","Travel_Rarely","Research & Development",26,1,"Medical",1,"Male",2,"Healthcare Representative","Single",34470,0,"Y",14,8,0,9,5,8,1,7,1,3,3,3,3,6.005928,28.14800109,5
693,31,"No","Non-Travel","Research & Development",1,2,"Medical",1,"Male",1,"Sales Executive","Divorced",195130,1,"Y",12,8,1,10,1,10,9,6,4,3,2,2,3,10.098738,44.76082789,19
694,41,"No","Non-Travel","Sales",6,3,"Life Sciences",1,"Female",1,"Research Director","Single",27730,1,"Y",11,8,0,19,3,19,11,9,3,2,3,3,3,7.825097,34.81777778,17
695,31,"Yes","Travel_Frequently","Research & Development",3,1,"Life Sciences",1,"Male",1,"Sales Executive","Single",71040,1,"Y",14,8,1,3,3,3,2,2,4,2,4,3,3,9.078822,40.95179194,14
696,44,"Yes","Travel_Rarely","Sales",5,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",63220,4,"Y",11,8,1,10,2,3,1,2,1,1,4,3,3,5.984569,26.27766885,20
697,42,"No","Non-Travel","Research & Development",4,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",20830,0,"Y",12,8,2,21,3,20,2,10,3,3,2,2,3,9.682368,44.4400817,10
698,55,"No","Travel_Rarely","Sales",11,3,"Technical Degree",1,"Male",2,"Manufacturing Director","Married",83810,4,"Y",15,8,1,23,3,19,9,11,4,3,3,3,3,6.600917,28.8685512,21
699,56,"No","Travel_Rarely","Sales",3,2,"Medical",1,"Female",3,"Manufacturing Director","Single",26910,6,"Y",16,8,1,36,6,7,7,7,4,2,3,3,3,8.004705,35.80839869,17
700,40,"No","Non-Travel","Research & Development",1,1,"Life Sciences",1,"Male",1,"Laboratory Technician","Divorced",42860,9,"Y",15,8,0,6,6,4,0,0,3,3,3,3,3,7.306211,33.6704902,9
701,34,"No","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",2,"Research Director","Divorced",26590,0,"Y",24,8,3,10,2,9,1,6,4,4,2,3,4,7.377629,33.84897603,10
702,40,"No","Travel_Rarely","Sales",4,3,"Medical",1,"Male",2,"Sales Executive","Single",94340,1,"Y",13,8,1,9,3,9,8,8,3,4,3,2,3,5.978106,28.03673203,5
703,41,"No","Travel_Frequently","Sales",1,4,"Other",1,"Female",2,"Healthcare Representative","Divorced",55610,0,"Y",11,8,0,10,2,9,1,7,3,1,3,2,3,7.670688,34.59877451,14
704,35,"No","Travel_Frequently","Sales",1,2,"Technical Degree",1,"Male",2,"Manager","Single",66460,1,"Y",13,8,1,9,2,9,1,1,3,3,3,2,3,9.504919,42.69188453,15
705,51,"No","Travel_Rarely","Sales",18,2,"Life Sciences",1,"Male",4,"Manufacturing Director","Divorced",77250,1,"Y",13,8,1,33,2,33,0,10,3,2,3,3,3,9.523342,43.51046841,11
706,38,"No","Travel_Rarely","Sales",2,4,"Life Sciences",1,"Female",1,"Research Scientist","Divorced",107250,3,"Y",18,8,0,11,5,7,1,7,2,1,3,2,3,6.590449,29.95783769,12
707,34,"No","Travel_Rarely","Sales",4,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",88470,1,"Y",16,8,0,10,3,10,9,6,3,1,4,4,3,7.251989,32.01124183,20
708,25,"No","Travel_Rarely","Research & Development",6,2,"Medical",1,"Female",4,"Research Scientist","Married",20450,3,"Y",19,8,0,7,3,3,1,2,4,4,2,3,3,6.313609,27.61278867,22
709,58,"Yes","Travel_Rarely","Sales",1,4,"Technical Degree",1,"Male",2,"Sales Executive","Married",10090,7,"Y",13,8,2,31,3,10,5,9,3,1,2,4,3,8.50976,37.36290305,20
710,40,"No","Travel_Rarely","Research & Development",14,4,"Medical",1,"Female",1,"Research Scientist","Married",33480,3,"Y",22,8,0,7,2,4,0,3,2,2,3,1,4,6.106741,26.8212146,21
711,36,"No","Travel_Frequently","Sales",16,2,"Life Sciences",1,"Male",1,"Research Scientist","Married",12810,2,"Y",11,8,0,17,2,15,6,13,1,1,2,3,3,6.106379,27.42553922,15
712,48,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",2,"Research Scientist","Single",28190,1,"Y",20,8,0,11,2,10,0,8,4,4,3,2,4,7.62439,35.59348039,7
713,27,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",48510,8,"Y",18,8,0,5,2,1,0,0,3,4,3,3,3,7.117143,32.64539216,10
714,51,"No","Travel_Rarely","Research & Development",4,1,"Medical",1,"Female",3,"Manufacturing Director","Single",40280,3,"Y",14,8,0,29,3,5,0,3,4,2,2,3,3,7.469347,32.50031046,22
715,18,"No","Non-Travel","Research & Development",1,4,"Medical",1,"Male",2,"Sales Executive","Single",27200,1,"Y",22,8,1,0,2,0,0,0,4,4,4,3,4,7.890328,36.98177015,5
716,35,"No","Travel_Rarely","Research & Development",1,4,"Other",1,"Female",2,"Research Director","Married",81200,0,"Y",13,8,0,10,2,9,0,0,4,4,3,2,3,7.175936,31.52565904,20
717,27,"No","Travel_Frequently","Research & Development",26,4,"Medical",1,"Female",1,"Research Director","Single",46470,3,"Y",17,8,0,8,3,6,0,0,4,4,3,4,3,7.358958,33.49424837,12
718,55,"Yes","Travel_Rarely","Research & Development",19,3,"Technical Degree",1,"Male",1,"Human Resources","Single",46800,6,"Y",14,8,3,24,0,19,3,8,1,3,2,4,3,8.709841,40.6347658,6
719,56,"No","Travel_Rarely","Research & Development",24,4,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",32210,4,"Y",15,8,2,33,2,19,15,9,4,2,3,3,3,10.396509,46.88784314,14
720,34,"No","Non-Travel","Sales",1,2,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",86210,1,"Y",17,8,1,5,1,5,0,0,1,3,3,3,3,6.400724,28.73758715,15
721,40,"No","Travel_Rarely","Research & Development",3,3,"Life Sciences",1,"Male",2,"Sales Executive","Divorced",45770,5,"Y",11,8,1,15,3,12,11,8,2,3,3,2,3,6.503204,29.45592593,13
722,34,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Male",1,"Research Scientist","Married",45530,4,"Y",18,8,1,10,2,8,7,7,2,3,3,4,3,7.22785,32.58888889,15
723,31,"Yes","Travel_Frequently","Research & Development",2,2,"Medical",1,"Female",2,"Manufacturing Director","Single",53960,7,"Y",17,8,1,3,2,1,0,0,3,4,4,1,3,7.686837,35.13314815,11
724,35,"Yes","Travel_Frequently","Research & Development",1,2,"Medical",1,"Male",1,"Manufacturing Director","Married",67960,0,"Y",13,8,0,5,2,4,3,2,4,3,2,3,3,9.136408,42.27827887,8
725,38,"No","Travel_Frequently","Research & Development",7,3,"Medical",1,"Female",2,"Sales Representative","Divorced",76250,1,"Y",15,8,0,4,2,4,0,3,4,3,3,2,3,6.392946,27.81377451,23
726,34,"No","Travel_Rarely","Research & Development",10,4,"Other",1,"Female",2,"Laboratory Technician","Single",74120,1,"Y",24,8,0,14,4,14,4,11,3,4,4,3,4,7.91189,35.34666667,16
727,28,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Healthcare Representative","Married",111590,1,"Y",12,8,0,5,2,5,0,4,3,1,3,3,3,6.722282,30.3178976,15
728,31,"Yes","Travel_Rarely","Research & Development",15,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",49600,1,"Y",15,8,0,10,3,10,6,7,4,3,2,2,3,10.895543,49.99175926,10
729,39,"No","Travel_Rarely","Research & Development",17,4,"Technical Degree",1,"Female",2,"Healthcare Representative","Married",104750,3,"Y",11,8,1,8,3,5,1,4,1,4,4,3,3,10.252201,48.64203704,2
730,51,"No","Travel_Frequently","Research & Development",20,3,"Medical",1,"Male",2,"Sales Executive","Married",148140,2,"Y",11,8,1,14,2,4,3,2,2,2,3,2,3,7.11185,31.23110022,20
731,41,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Male",4,"Sales Executive","Divorced",191410,3,"Y",12,8,1,12,2,6,3,3,4,4,2,3,3,10.680777,48.81333333,11
732,37,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Female",1,"Healthcare Representative","Married",54050,7,"Y",15,8,0,8,3,6,1,3,3,3,3,4,3,10.39708,47.49387255,11
733,33,"No","Travel_Frequently","Research & Development",2,3,"Medical",1,"Female",1,"Sales Executive","Married",87930,6,"Y",17,8,0,8,2,5,1,2,2,4,4,3,3,7.779559,36.15389978,9
734,32,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",5,"Research Director","Married",191890,0,"Y",12,8,1,4,3,3,1,2,3,2,2,3,3,10.406152,46.31538671,17
735,39,"No","Non-Travel","Research & Development",29,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",38750,3,"Y",15,8,0,13,3,6,0,5,3,3,3,3,3,6.613608,30.34403595,10
736,25,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",22160,2,"Y",13,8,3,6,2,3,1,2,1,3,NA,2,3,7.226058,33.43194989,8
737,52,"No","Travel_Frequently","Research & Development",2,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",117130,2,"Y",14,8,0,24,2,5,0,2,4,3,2,3,3,9.105581,41.4336329,12
738,43,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Laboratory Technician","Single",78610,1,"Y",14,8,2,20,1,20,1,8,1,3,1,3,3,9.720647,44.40045752,11
739,27,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Male",1,"Human Resources","Married",37080,1,"Y",16,8,2,6,2,6,4,4,4,4,3,3,3,10.324487,45.77461329,18
740,27,"Yes","Travel_Rarely","Research & Development",2,5,"Life Sciences",1,"Female",1,"Research Scientist","Single",137700,1,"Y",18,8,1,8,3,8,7,7,4,3,3,4,3,9.997717,46.25649782,8
741,26,"No","Travel_Rarely","Research & Development",2,2,"Other",1,"Male",3,"Laboratory Technician","Single",53040,0,"Y",20,8,1,5,2,4,1,1,1,4,3,3,4,6.29689,27.17368736,24
